url,text,date
https://nyheder.tv2.dk/business/2009-10-16-aktier-industriselskaberne-foerer-c20-frem,"KØBENHAVN (Direkt) C20-indekset fastholder stigningstakten fredag middag, og det er fortsat de to store industriselskaber, FLSmidth og Vestas, der trækker gennemsnittet op.
Ved 12.15-tiden handler eliteindekset 0,9 pct. højere i niveau 343,3 efter begrænsede udsving i løbet af formiddagen. Eftermiddagen nøgletal for den amerikanske industriproduktion og University of Michigans forbrugertillidsindikator kan dog komme til at skabe bølger i kursudviklingen.
Fredag er endnu en god dag for FLSmidth, som fortsætter de gode takter efter den store cementordre fra Libyen onsdag til en værdi af ikke mindre end 970 mio. kr. Finanshuset SEB Enskilda har løftet sit kursmål på FLSmidth med en tier til 315 kr. Aktien stiger 2,9 pct. til kurs 297.
Vestas stiger ligeledes 2,9 pct. til kurs 341,75. Efter store fald den seneste måned har aktien igen fundet de positive takter, på trods af at det norske mæglerhos Fondsfinans fredag har sænket sit kursmål en halvtredser til 450 kr.
Dagens bundskraber er enzymfabrikanten Novozymes, som tager et fald på 1,2 pct. til 473 kr., efter Carnegie har drejet sin anbefaling 180 grader fra 'outperform' til 'underperform'.
Blandt sidepapirerne stiger SimCorp 4,0 pct. til kurs 1035, efter selskabet har indgået en licensaftale med en førende amerikansk-baseret finansiel institution.
- Kunden vil anvende SimCorp Dimension til bogføring- og back office aktiviteter i flere forretningsområder, hvilket inkluderer håndtering af en af USA's største realkredit porteføljer, skriver SimCorp i en kort meddelelse, hvor der ikke sættes navn på kunden.
Endelig fortsætter Amagerbanken sit comeback og stiger for femte dag i træk. Plusset lyder på 6,6 pct. til kurs 56,5, hvilket er over niveauet, aktien lå i, da banken i sidste uge meddelte, at den ikke opfylder Finanstilsynets solvenskrav.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2009-10-16
https://nyheder.tv2.dk/business/2009-10-14-aktier-c20-buldrer-frem-med-norden-i-front,"KØBENHAVN (Direkt) De danske aktier fortsætter med at vinde terræn onsdag, hvor kun en enkelt aktie i C20-indekset falder. Det er de cykliske papirer og i særdeleshed rederierne og bankerne, der stiger.
Ved 12.00-tiden stiger C20 1,8 pct. til niveau 338,8. I front finder man tørlastrederiet Norden, der stiger 4,9 pct. til 208,25 kr. Udover rederiaktiens cykliske natur er der onsdag et løft at hente i den koreanske stålproducent Posco, der ifølge Bloomberg News har hævet sine forventninger med hele 23 pct.
Også A.P. Møller - Mærsk klarer sig glimrende med en stigning på 3,4 pct. til kurs 39.100 uden selskabsspecifikke nyheder.
I banksektoren stiger Danske Bank 3,0 pct. til 131 kr. efter Deutsche Bank har løftet sin anbefaling fra 'hold' til 'buy' og kaldt Danmarks største pengeinstitut for 'Nordens billigste bankaktie'. Også Nordea og Sydbank er godt med og stiger henholdsvis 2,5 pct. til 51,75 kr. og 3,1 pct. til kurs 133,50.
Den eneste C20-aktie, der ikke kan prale af fremgang, er medicinaludstyrsproducenten Coloplast, som falder 0,5 pct. til 426 kr. Umiddelbart må faldet begrundes med aktiens defensive karakter.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2009-10-14
https://nyheder.tv2.dk/business/2009-10-14-aktier-c20-passerer-kritisk-niveau-i-sikker-stil,"KØBENHAVN (Direkt) C20-indekset passerede onsdag det kritiske niveau ved indeks 340 i sikker stil, og dermed er der lagt til flere stigninger de kommende dage. Især de cykliske aktier havde en stærk dag, og FLSmidth hentede en storordre hjem fra Libyen.
- Generelt ser det hele meget, meget stærkt ud. Stigningen er styret af de amerikanske regnskaber, som hidtil har været bedre end ventet, og vi ser også rimelig fortrøstningsfuldt på de kommende dage, siger seniorrådgiver Nils Lundsby fra Nordea til nyhedsbureauet Direkt.
C20-indekset lukkede i niveau 340,9 efter en stigning på 2,4 pct. Det er første gang i over et år, at indekset lukker over 340, som indekset hidtil har testet to gange i år uden succes. Tredje gang blev altså lykkens gang, og Nils Lundsby påpeger, at andre og mere toneangivende indekser på verdensmarkedet handler på 'interessante niveauer'.
I C20 var der mange aktier, der udmærkede sig med store stigninger. Bankerne fik et boost af et stærkt kvartalsregnskab fra den amerikanske investeringsbank JPMorgan, og Nordea steg 3,5 pct. til 52,25 kr., mens Sydbank lukkede i kurs 133,50 efter en stigning på 3,1 pct.
Endnu bedre gik det for Danske Bank, som udover støtten fra USA fik et løft af Deutsche Bank, som hævede sin anbefaling til 'buy' fra 'hold' og udpegede landets største pengeinstitut som 'Nordens billigste bankaktie'. Den steg onsdag 4,7 pct. til 133,25 kr.
De cykliske kvaliteter fornægtede sig ikke i transportsektoren, hvor der var fuld gas og happy jazz på dækket hos rederierne A.P. Møller - Mærsk og D/S Norden, som steg henholdsvis 5,0 pct. til 39.700 kr. og 3,7 pct. til kurs 205,75. Også DSV gik frem med 3,9 pct. til 89,90 kr.
Dagens helt store hjemlige nyhed kom dog fra Valby, hvor FLSmidth kunne lancere en af de for selskabet så livsvigtige ordrer og endda en ganske stor en af slagsen. 970 mio. kr. er på vej i pengekassen, efter det statslige, libyske selskab, Al Hadena National Company, har bestilt levering af udstyr og design af bygninger og konstruktioner til en cementfabrik hos det danske selskab.
- Det er et meget stærkt signal, og det er den slags markedet leder efter, forklarer Nils Lundsby om FLS-aktien, som onsdag steg 5,0 pct. til 286,50 kr.
I bunden af C20-indekset fandt man logisk nok de mere defensive medicinalaktier. Novo Nordisk var ene om at falde 0,5 pct. til 319 kr., mens Coloplast og Lundbeck begge steg 0,5 pct. til henholdsvis 430 og 104 kr.
Uden for elitepapirerne var der overraskende stille om Amagerbanken, som ellers har været garant for abnorme udsving de seneste fire handelsdage. Aktien steg 0,4 pct. til 48 kr.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2009-10-14
https://nyheder.tv2.dk/business/2009-10-12-aktier-c20-naermer-sig-igen-det-besvaerlige-niveau,"KØBENHAVN (Direkt) Det danske aktiemarked bød mandag på gode gevinster til investorerne, og især landets største selskab, A.P. Møller - Mærsk, var en positiv oplevelse.
- Vi startede med at få en katalysator i Philips-regnskabet, som var bedre end ventet, og det gav en optur, som holdt ved og blev forstærket, efter USA åbnede, konstaterer afdelingschef for skandinaviske aktier i Sydbank, Ole Kjær Jensen, over for nyhedsbureauet Direkt.
C20-indekset lukkede 1,2 pct. højere i niveau 336,5 og er dermed ved at være tilbage ved den tekniske grænse i 340. Den har indekset testet to gange inden for de seneste seks uger uden succes, men tredje gang kan blive lykkens gang, vurderer Sydbank.
- Vi forventer, at vi godt kan slutte året højere end 340, og det kan meget vel være i forbindelse med den forestående regnskabssæson, at bruddet sker. Vi er stadig i den spæde start, men Alcoa og Philips har lagt stærkt ud, siger aktiechefen.
Den helt store slæbebåd i indekset var det stolte skib Mærsk, der trak hele 4,6 pct. op til kurs 38.500.
- Dels har vi set en positiv periodemeddelelse fra Neptune Orient Lines, og så har Goldman Sachs været ude med en positiv analyse, begrunder Ole Kjær Jensen stigningen.
Den Singapore-baserede konkurrent Neptune Orient Lines meldte om en lille volumenfremgang i de seneste fire uger, mens Goldman Sachs fastholdt Mærsk-aktien på sin 'conviction buy'-liste over særligt attraktive papirer, mens kursmålet blev løftet 44.000 kr. fra før 39.000.
Med i front var også biotekselskabet Genmab, der steg 4,4 pct. til kurs 141,75 uden selskabsspecifikke nyheder.
Det var dog ikke alt, der steg i C20, og på bunden fandt man tørlastrederiet Norden, som uden en entydig årsag sank 3,7 pct. til 203,50 kr. Mere håndfast materiale var der bag Vestas' kursfald på 2,0 pct. til kurs 318,50. Faldet kom, efter Handelsbanken skar 120 kr. af sit kursmål som følgende af en voldsom dæmpning af forventningerne til det amerikanske vindmøllemarked i 2010.
Uden for eliteindekset trak det i Amagerbanken, som steg 52 pct. til 39,70 kr. Aktien korrigerede opad fra morgenstunden, og ud på eftermiddagen understregede banken, at den ikke er ved at lukke, som ondsindede løbesedler i den københavnske metro ellers påstod. Endelig meddelte ejendomsselskabet Jeudan, at selskabet overtager en række ejendomme finansieret af Amagerbanken, hvorved bankens risiko ifølge bankekspert Bjarne Jensen sænkes, og det kan forbedre solvensen.
Jeudan køber samlet seks ejendomme for 1,2 mia. kr. Jeudan-aktien lukkede 2,2 pct. højere i kurs 422.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2009-10-12
https://nyheder.tv2.dk/business/2009-10-12-aktier-maersk-foerer-c20-mod-nyt-plus,"KØBENHAVN (Direkt) Det danske eliteindeks, C20, ligger på ny an til en udfordring af niveau 340, som indekset ikke har kunnet passere siden krisens udbrud. Mandag er indekset steget 1,0 pct. til 335,6 med A.P. Møller - Mærsk som trækdyr.
Konglomeratet stiger 3,0 pct. til 37.900 og topper dermed indekset sammen med biotekselskabet Genmab, der er gået 3,5 pct. frem til 140,50 kr.
I det hele taget er plusserne i overtal i indekset, som dog også indeholder faldende aktier som Vestas og Carlsberg, der begge er ramt af sænkede kursmål. Carlsberg falder 1,7 pct. til 344,50 kr., efter Sanford Bernstein og JPMorgan har sænket kursperspektivet, og sidstnævnte har sågar også halet anbefalingen ned til 'neutral' fra tidligere 'overvægt.' Vestas går 0,6 pct. tilbage til kurs 323, efter Handelsbanken har skåret 120 kr. af sit kursmål på grund af svage udsigter for det amerikanske marked i 2010.
Uden for eliteindekset trækker det i Amagerbanken, som stiger 40 pct. til 36,50 kr. som reaktion på sidste uges voldsomme kursfald, efter det kom frem, at banken ikke lever op til Finanstilsynets solvenskrav.
Nyheden om, at Brian Mertz Pedersen øjeblikket erstattes af Nils Carlsson som administrerende direktør it-selskabet Guava har sendt aktien op med 25 pct. Den nu forhenværende direktør blev i september idømt en bøde på 10.000 kr. og 20 dages betinget fængsel for at manipulere selskabets aktiekurs ved at handle med sig selv.
Endelig har Aktieugebrevet endnu engang skubbet Bioporto-aktien i vejret. Aktien stiger 17,2 pct. til 10,20 kr., efter ugebrevet har vurderet, at kursen kan komme helt op i niveauet 50-65 kr.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2009-10-12
https://nyheder.tv2.dk/business/2009-10-08-aktier-gode-udenlandske-nyheder-loefter-c20,"KØBENHAVN (Direkt) Det danske aktiemarked fulgte torsdag en positiv stemning i resten af Europa, hvor opløftende regnskaber var med til at understøtte markedet. Herhjemme faldt Amagerbanken dog over 30 pct., efter at Finanstilsynet har regnet sig frem til et højere solvenskrav for banken, end bankens nuværende kapitalposition dækker.
- Vi fik et pænt regnskab fra aluminiumsgiganten Alcoa, hvilket har gjort, at specielt cykliske aktier har fået et løft i Europa. Herudover har Pepsico rapporteret et ret flot regnskab, og så har vi set nogle gode nyheder omkring kapitalfonde, som er begyndt at røre på sig igen. Alt det lagt sammen gør, at vi har fået den her positive stemning på aktiemarkedet, som også har forplantet sig til Danmark, siger chefrådgiver Claus Paaske Larsen fra Nordea.
Herhjemme endte C20-indekset 0,7 pct. højere i niveau 333,04, og nogenlunde tilsvarende plusser kunne ses på de øvrige børser i Europa. Investorerne viste god appetit på de cykliske rederiaktier, og D/S Norden var topscorer i C20 med en stigning på 6,9 pct. til kurs 206,25, mens Mærsk A og B fulgte lige efter med stigninger på godt 3 pct. til henholdsvis kurs 35.700 og 36.900. I den negative ende af C20-skalaen fandt man Danske Bank med et fald på 1,6 pct. til kurs 127.
Blandt de mindre papirer dykkede Amagerbanken hele 31 pct. til kurs 36,8 efter meddelelsen om, at Finanstilsynets har opgjort Amagerbankens individuelle solvenskrav til at være 13,6 pct. - en vurdering, som Amagerbanken imidlertid ikke er enig i, hvorfor banken har indbragt afgørelsen for Erhvervsankenævnet. Selv har banken opgjort sit individuelle solvensbehov til 9,48 pct., hvilket, modsat Finanstilsynets vurdering, er på den rigtige side af bankens solvens per 30. juni 2009 på 11,5 pct.
Bang & Olufsen var ligeledes i fokus, idet selskabet aflagde regnskab for første kvartal, som bød på et underskud på 42,6 mio. kr. Resultatet var bedre end frygtet, idet analytikerne havde ventet et minus i størrelsesordenen 55,0 mio. kr.
- B&O har skåret kraftigt ned i omkostningerne, hvilket gjorde, at deres indtjening kom bedre ud end ventet. Der, hvor man løfter øjenbrynene lidt, er omkring deres omsætning, som udvikler sig dårligere end ventet, siger Claus Paaske Larsen.
B&O steg 2,4 pct. til kurs 64. H+H tordnede i vejret med 22 pct. til kurs 257,5 efter meldingen om, at forhandlingerne med Nordic Capital er skrinlagt, og bestyrelsen i stedet har iværksat arbejdet mod en fortegningsemission, der skal tilføre det trængte selskab 450 mio. kr. Samtidig ophæves A-aktiernes særlige stemmeret.
- Jeg er så sikker, som man kan være i denne situation, på, at emissionen bliver fuldt garanteret, fordi nogle af vores store b-aktionærer støtter den, og fordi vores finansielle rådgiver har haft kontakt til mange i markedet, siger bestyrelsesformand Anders C. Karlsson.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2009-10-08
https://nyheder.tv2.dk/business/2009-09-30-aktier-c20-skvulper-hoejere,"KØBENHAVN (Direkt) Det tegnede længe til en fin dag på det danske aktiemarked, men stemningsbarometeret faldt sidst på eftermiddagen, da endnu et amerikansk nøgletal skuffede. Det danske marked holdt dog akkurat skindet på næsen, og trodsede udviklingen i udlandet.
Herhjemme fulgte aktiemarkedet godt nok udlandet fra plus til minus tre minutter efter Chicago-indkøbschefernes forventningsindeks havde skuffet fælt, men en stærk slutspurt i de sidste fem minutter sendte igen C20-indekset oven vande, og indekset sluttede 0,1 pct. højere i 335,03.
William Demant skilte sig positivt ud med et plus på 3 pct. til kurs 378. Barclays hævede fra morgenstunden sit kursmål for William Demant med næsten 50 pct. til 380. Desuden oplyste den schweiziske konkurrent, Sonova, i en kortfattet meddelelse, at man undersøges af den tyske kartelkontrol.
- Som markedet tolker det, kan det åbne døren på klem for, at William Demant vinder nogle markedsandele. Men det er for tidligt at konkludere alt for meget, vurderer handler i Jyske Bank, Martin Munk, over for Nyhedsbureauet Direkt.
Også NKT lå godt til onsdag med et plus på 2,1 pct. til kurs 297. SEB Enskilda opjusterede kursmålet for aktien til 334 kr. fra 282 kr. og gentog anbefalingen 'køb'.
Coloplast faldt 1,5 pct. til kurs 425,5. Aktien var i høje omdrejninger mandag og tirsdag morgen, da den gik fra 423 til 442 forud for selskabets kapitalmarkedsdag i USA, men mistede pusten allerede tirsdag eftermiddag, da kapitalmarkedsdagen blev skudt i gang.
Også Genmab havde en svær dag, og lå længe til at slutte i det laveste niveau siden 2005. Men den undveg til slut og sluttede blot 1,3 pct. lavere i kurs 131,25. Biotekselskabet faldt i unåde i midten af august, efter det fejlslagne studie med lægemiddelkandidaten Arzerra i særligt syge lymfekræftpatienter.
Blandt onsdagens øvrige tabere var Novo Nordisk, der tog imod en lige venstre fra ærkerivalen Sanofi-Aventis. Den franske medicinalkæmpe slog onsdag på tromme for et nyt studie, der viser, at type 2-diabetikere skal tage 76 pct. højere dosis af et af Novos insuliner, end hvis de bruger en tilsvarende insulin fra Sanofi. Novo svarede igen med, at Sanofis konklusioner bygger på et forkert grundlag, da man har brugt Novos insulin forkert. Novo lukkede dog 1 pct. nede i 318,5.
SAS' bestræbelser på at få flyselskabets medarbejdergrupper til at sluge en stor lønnedgang er kommet en løsning nærmere, og aktien steg 5,3 pct. til kurs 3,6. Det var Jyllands-Posten, der berettede, at SAS er tæt på et gennembrud i forhandlingerne. Desuden kunne epn.dk fortælle, at SAS er på vej ud i en fyringsrunde, hvilket blev bekræftet af SAS.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2009-09-30
https://nyheder.tv2.dk/business/2009-09-28-aktier-medicinsk-jubel-uden-for-c20,"KØBENHAVN (Direkt) Det danske aktiemarked startet ubeslutsomt ud tæt på fredagens lukkeniveau. De største nyheder findes blandt medicinalselskaberne uden for C20-indekset.
Efter 20 minutters handel er C20-indekset steget 0,2 pct. til niveau 330,81. Umiddelbart åbnede indekset lavere, men efter kort tids handel vendte det rundt og gik i plus.
Indekset føres an af Vestas, der stiger 0,8 pct., efter Cheuvreux har løftet sit kursmål til 510 kr. fra før 300. Bagtroppen dannes af Nordea, der falder 1,5 pct. uden nogen entydig forklaring. Det er generelt småt med nyhederne blandt de mest populære papirer.
Uden for eliteindekset er der imidlertid glade dage hos allergivaccineproducenten ALK-Abelló, der har fået sin tabletbaserede græspollenvaccine, Grazax, godkendt som sygdomsmodificerende behandling i 27 europæiske lande. Aktien stiger 6,8 pct.
Hos Ambu kan man glæde sig over, at det patent, som konkurrenten fra Singapore, LMA, mente, at det danske medicofirma havde overtrådt, nu er dømt ugyldigt. Kendelsen kan fortsat ankes, men Ambu-aktien stiger alligevel 4,8 pct.
Endelig er der plus ud for fodboldklubben Silkeborg IF, efter den i weekenden hentede en overraskende over Brøndby IF på 4-1. Den jyske aktie stiger 8,6 pct., mens Brøndby til gengæld falder 5,3 pct.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2009-09-28
https://nyheder.tv2.dk/business/2009-09-25-aktier-danske-bank-og-maersk-traekker-c20-i-plus,"KØBENHAVN (Direkt) Det danske aktiemarked åbnede negativt, men pæne plusser til Mærsk-aktierne og Danske Bank sørger for, at C20-indekset giver det meste af Europa baghjul først på eftermiddagen.
C20-indekset ligger ved 13-tiden 0,85 pct. højere i niveau 331,66.
- Vi har fået nogle fornuftige nøgletal fra Frankrig, og så er to dage med korrektion tilsyneladende den længde, korrektioner har i øjeblikket, fortæller seniorhandler i Handelsbanken, Claus Thestrup, til nyhedsbureauet Direkt.
Feltet føres an af A.P. Møller - Mærsk-aktierne efter godt nyt fra Kina. B-aktien stiger 2,1 pct. til kurs 34.300.
- Mærsk stiger, da vi har fået de ugentlige tal for raterne ud ad Shanghai, som er steget i forhold til sidste uge, hvilket er vigtigt, da vi er i højsæsonen. Desuden faldt Mærsk meget torsdag, så den kommer pænt igen, siger Claus Thestrup.
Næstbedst går det for Danske Bank, der løftes 1,8 pct. til kurs 129,25 til trods for, at banksektoren falder i Europa. Forklaringen skal findes mod nord, hvor den norske storbank DnB NOR's emission på 14 mia. norske kr. har sat gang i spekulationerne om ikke også Danske Bank pønser på en lignende løsning i stedet for den dyre bankpakke 2.
- DnB NOR stiger godt 7 pct. i Norge efter annonceringen af emissionen, og det sætter lidt pres på Danske Bank for at gøre det samme. Med de nye regulativer fra EU er bankpakke 2 sparket lidt hen til hjørnespark, da den ikke vil tælle med i den beregning, man vil kigge på fremover. Og det giver spekulation om, at Danske Bank måske trækker sig ud og laver en kapitalforhøjelse i stedet for, fortæller Claus Thestrup og uddyber:
- Jeg mener, at det er meget realistisk. Men der er meget politik i det, fordi Danske Bank ikke lige kan slippe ud af bankpakke 2, da den er en stor garant i pakken, så det kræver, at politikerne går med til det, da pakken vil falde lidt til jorden. Hvis Danske Bank førtidsindfrier den obligation, som banken har udstedt, så vil staten dog få en gevinst, som kan gøre det spiseligt.
Værst i C20 går det for William Demant Holding, der falder 1,1 pct. til kurs 357, efter Morgan Stanley i en analyse foretrækker den schweiziske konkurrent Sonova. Anbefalingen af William Demant lyder 'undervægt'.
DSV er også lidt under pres, efter Citigroup har sænket anbefalingen af de to konkurrenter Kuehne+Nagel og Panalpina på grund af udsigterne for den europæiske transportsektor. DSV falder 0,9 pct. til kurs 92,2.
Blandt sidepapirerne falder Århus Elite 6,8 pct. til kurs 4,94 efter regnskabet for 2008/09, der viste et overraskende stort underskud på 43,5 mio. kr. Også i 2009/10 ventes et negativt resultat, og derfor skal forretningen nu slankes med frasalg af Århus GF, Bakken Bears, Århus Elite Badminton, Århus Elite Floorball og Århus Elite Dans, hvis der ellers er nogle købere.
Biotekselskabet BioPorto fortsætter de gode takter fra torsdag. Fredag har selskabet solgt 3,83 mio. nye aktier og derved sikret sig et nettoprovenu på 14,7 mio. kr., hvilket sikrer driften ind i 2011. Aktien stiger 14,4 pct. til kurs 6,75.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2009-09-25
https://nyheder.tv2.dk/business/2009-09-25-aktier-danske-bank-novo-og-maersk-sikrede-c20plus,"KØBENHAVN (Direkt) Mens de europæiske aktiemarkeder havde en blandet fredag, så blev det til plus herhjemme for C20-indekset. Det skyldtes pæne plusser til tungtvejende selskaber som Danske Bank, Novo Nordisk og A.P. Møller - Mærsk.
C20-indekset lukkede 0,41 pct. højere i niveau 330,23.
- Markedet mistede lidt momentum med de amerikanske nøgletal, som samlet set var lidt skuffende. Specielt ordreindgangen af varige goder skuffede, siger chef for skandinaviske aktier i Sydbank, Ole Kjær Jensen, til nyhedsbureauet Direkt med reference til et overraskende fald i varige goder i august, mens der var ventet fremgang.
Dagens topscorer blev Danske Bank med et plus på 1,2 pct. til kurs 128,5 på trods af, at banksektoren ellers trak mest ned rundt om i Europa. Forklaringen var ganske spektakulær og vil utvivlsomt blive diskuteret de næste uger. Den norske storbank DnB NOR's emission på 14 mia. norske kr. satte nemlig gang i spekulationerne om ikke også Danske Bank pønser på en lignende løsning i stedet for den dyre bankpakke 2.
- DnB NOR stiger godt 7 pct. i Norge efter annonceringen af emissionen, og det sætter lidt pres på Danske Bank for at gøre det samme. Med de nye regulativer fra EU er bankpakke 2 sparket lidt hen til hjørnespark, da den ikke vil tælle med i den beregning, man vil kigge på fremover. Og det giver spekulation om, at Danske Bank måske trækker sig ud og laver en kapitalforhøjelse i stedet for, fortæller seniorhandler i Handelsbanken, Claus Thestrup, til nyhedsbureauet Direkt og uddyber:
- Jeg mener, at det er meget realistisk. Men der er meget politik i det, fordi Danske Bank ikke lige kan slippe ud af bankpakke 2, da den er en stor garant i pakken, så det kræver, at politikerne går med til det, da pakken vil falde lidt til jorden. Hvis Danske Bank førtidsindfrier den obligation, som banken har udstedt, så vil staten dog få en gevinst, som kan gøre det spiseligt.
Næstbedst i C20 gik det Novo Nordisk, som ifølge aktiehandlerne rettede sig efter to svære dage onsdag og torsdag, efter de amerikanske sundhedsmyndigheder udskød den formelle tilbagemelding omkring diabetes 2-midlet Victoza. Novo Nordisk steg 1,1 pct. til kurs 317,5
På tredje- og fjerdepladsen kom de to Mærsk-aktier. B-aktien lukkede 0,6 pct. højere i kurs 33.800.
- Mærsk har været pænt oppe hele dagen på baggrund af, at China Shipping-indekset steg for 14. uge i træk. Det trækker aktien opad, selvom japanske Mitsui nedjusterede på grund af containerdelen, siger Ole Kjær Jensen.
Blandt sidepapirerne faldt Århus Elite 6,6 pct. til kurs 4,95 efter regnskabet for 2008/09, der viste et overraskende stort underskud på 43,5 mio. kr. Også i 2009/10 ventes et negativt resultat, og derfor skal forretningen nu slankes med frasalg af Århus GF, Bakken Bears, Århus Elite Badminton, Århus Elite Floorball og Århus Elite Dans, hvis der ellers er nogle købere.
Biotekselskabet BioPorto fortsatte de gode takter fra torsdag. Fredag solgte selskabet 3,83 mio. nye aktier og sikrede sig derved et nettoprovenu på 14,7 mio. kr., hvilket sikrer driften ind i 2011. Aktien steg 12 pct. til kurs 6,60.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2009-09-25
